# Age-specific fertility rates - data processed from SingStat, check docs/data_input_sources.md for references
# columns:
#   0=age
#   1=fertility rate (proportion of women giving birth between age x and age x+1
15 0.0013857142857142957
16 0.00437857142857144
17 0.007371428571428584
18 0.010364285714285729
19 0.013357142857142866
20 0.019406666666666655
21 0.025736666666666658
22 0.03206666666666666
23 0.03839666666666666
24 0.04472666666666664
25 0.046593333333333334
26 0.05286333333333333
27 0.05913333333333333
28 0.06540333333333333
29 0.07167333333333335
30 0.0706133333333333
31 0.0680233333333333
32 0.0654333333333333
33 0.0628433333333333
34 0.0602533333333333
35 0.06074666666666667
36 0.052756666666666674
37 0.04476666666666668
38 0.03677666666666668
39 0.028786666666666683
40 0.024580000000000046
41 0.020390000000000047
42 0.016200000000000048
43 0.012010000000000048
44 0.00782000000000005
45 0.0032040816326530594
46 0.002401020408163264
47 0.0015979591836734683
48 0.0007948979591836797
49 -8.163265306115886e-06
