ind,time,age,male,female
0,100,0,162,140
1,100,1,187,165
2,100,2,191,175
3,100,3,200,189
4,100,4,181,171
5,100,5,159,166
6,100,6,171,159
7,100,7,164,204
8,100,8,196,190
9,100,9,198,190
10,100,10,199,181
11,100,11,177,193
12,100,12,213,208
13,100,13,211,230
14,100,14,196,175
15,100,15,223,210
16,100,16,234,194
17,100,17,204,237
18,100,18,222,262
19,100,19,236,260
20,100,20,272,243
21,100,21,247,270
22,100,22,265,259
23,100,23,268,264
24,100,24,252,254
25,100,25,250,263
26,100,26,262,261
27,100,27,300,292
28,100,28,244,264
29,100,29,288,277
30,100,30,275,290
31,100,31,288,313
32,100,32,298,269
33,100,33,277,267
34,100,34,283,267
35,100,35,280,270
36,100,36,238,272
37,100,37,247,258
38,100,38,251,246
39,100,39,271,255
40,100,40,262,277
41,100,41,269,256
42,100,42,258,239
43,100,43,247,242
44,100,44,254,247
45,100,45,250,240
46,100,46,250,257
47,100,47,227,209
48,100,48,249,241
49,100,49,237,251
50,100,50,262,213
51,100,51,194,237
52,100,52,258,244
53,100,53,249,240
54,100,54,221,232
55,100,55,241,215
56,100,56,229,248
57,100,57,225,272
58,100,58,230,232
59,100,59,240,247
60,100,60,236,235
61,100,61,223,248
62,100,62,240,240
63,100,63,206,242
64,100,64,235,252
65,100,65,259,247
66,100,66,232,230
67,100,67,202,234
68,100,68,183,234
69,100,69,176,226
70,100,70,181,194
71,100,71,193,224
72,100,72,176,190
73,100,73,165,165
74,100,74,146,185
75,100,75,137,157
76,100,76,131,157
77,100,77,138,125
78,100,78,114,131
79,100,79,115,166
80,100,80,97,123
81,100,81,88,131
82,100,82,74,95
83,100,83,67,93
84,100,84,68,89
85,100,85,37,81
86,100,86,42,67
87,100,87,28,62
88,100,88,26,56
89,100,89,25,37
90,100,90,25,34
91,100,91,17,32
92,100,92,17,26
93,100,93,13,18
94,100,94,10,13
95,100,95,6,13
96,100,96,1,9
97,100,97,2,9
98,100,98,1,7
99,100,99,5,2
100,100,100,0,2
101,100,101,0,0
102,101,0,155,170
103,101,1,162,140
104,101,2,187,165
105,101,3,191,175
106,101,4,200,189
107,101,5,181,171
108,101,6,159,166
109,101,7,171,159
110,101,8,164,204
111,101,9,196,190
112,101,10,198,190
113,101,11,199,181
114,101,12,177,193
115,101,13,213,208
116,101,14,211,230
117,101,15,196,175
118,101,16,223,210
119,101,17,234,194
120,101,18,204,237
121,101,19,222,262
122,101,20,236,260
123,101,21,272,243
124,101,22,247,270
125,101,23,265,259
126,101,24,268,264
127,101,25,252,254
128,101,26,250,263
129,101,27,262,261
130,101,28,300,292
131,101,29,244,264
132,101,30,287,277
133,101,31,275,290
134,101,32,288,313
135,101,33,298,269
136,101,34,276,267
137,101,35,283,267
138,101,36,280,270
139,101,37,238,272
140,101,38,247,258
141,101,39,251,246
142,101,40,271,255
143,101,41,262,277
144,101,42,269,256
145,101,43,257,238
146,101,44,246,242
147,101,45,254,246
148,101,46,250,240
149,101,47,250,256
150,101,48,227,209
151,101,49,249,240
152,101,50,237,251
153,101,51,262,213
154,101,52,193,236
155,101,53,258,243
156,101,54,247,240
157,101,55,221,231
158,101,56,240,214
159,101,57,228,248
160,101,58,223,270
161,101,59,228,230
162,101,60,239,244
163,101,61,233,235
164,101,62,221,248
165,101,63,238,238
166,101,64,201,241
167,101,65,232,249
168,101,66,254,244
169,101,67,227,226
170,101,68,199,233
171,101,69,179,233
172,101,70,172,223
173,101,71,173,185
174,101,72,186,219
175,101,73,170,187
176,101,74,161,162
177,101,75,140,180
178,101,76,130,151
179,101,77,125,152
180,101,78,131,119
181,101,79,111,126
182,101,80,103,163
183,101,81,89,120
184,101,82,82,119
185,101,83,69,92
186,101,84,60,88
187,101,85,62,83
188,101,86,33,66
189,101,87,38,61
190,101,88,25,54
191,101,89,22,49
192,101,90,21,33
193,101,91,20,26
194,101,92,13,26
195,101,93,11,18
196,101,94,10,14
197,101,95,9,12
198,101,96,6,12
199,101,97,1,6
200,101,98,2,6
201,101,99,1,7
202,101,100,4,2
203,101,101,0,0
204,102,0,146,156
205,102,1,155,170
206,102,2,162,140
207,102,3,187,165
208,102,4,190,175
209,102,5,200,189
210,102,6,181,171
211,102,7,159,166
212,102,8,171,159
213,102,9,164,204
214,102,10,196,190
215,102,11,198,190
216,102,12,199,181
217,102,13,177,193
218,102,14,213,208
219,102,15,211,230
220,102,16,196,175
221,102,17,223,210
222,102,18,234,194
223,102,19,204,237
224,102,20,222,262
225,102,21,236,260
226,102,22,272,243
227,102,23,247,270
228,102,24,265,259
229,102,25,268,263
230,102,26,252,254
231,102,27,250,263
232,102,28,262,261
233,102,29,300,292
234,102,30,244,264
235,102,31,287,277
236,102,32,275,290
237,102,33,288,313
238,102,34,298,269
239,102,35,276,267
240,102,36,283,267
241,102,37,280,270
